"","autoctr","sciname","StockCode","EcologyRefNo","HabitatsRef","Neritic","SupraLittoralZone","Saltmarshes","LittoralZone","TidePools","Intertidal","SubLittoral","Caves","Oceanic","Epipelagic","Mesopelagic","Bathypelagic","Abyssopelagic","Hadopelagic","Estuaries","Mangroves","MarshesSwamps","CaveAnchialine","Stream","Lakes","Cave","Cave2","Herbivory2","HerbivoryRef","FeedingType","FeedingTypeRef","DietTroph","DietSeTroph","DietTLu","DietseTLu","DietRemark","DietRef","FoodTroph","FoodSeTroph","FoodRemark","FoodRef","AddRems","AssociationRef","Parasitism","Solitary","Symbiosis","Symphorism","Commensalism","Mutualism","Epiphytic","Schooling","SchoolingFrequency","SchoolingLifestage","Shoaling","ShoalingFrequency","ShoalingLifestage","SchoolShoalRef","AssociationsWith","AssociationsRemarks","OutsideHost","OHRemarks","InsideHost","IHRemarks","SubstrateRef","Benthic","Sessile","Mobile","Demersal","Endofauna","Pelagic","Megabenthos","Macrobenthos","Meiobenthos","SoftBottom","Sand","Coarse","Fine","Level","Sloping","Silt","Mud","Ooze","Detritus","Organic","HardBottom","Rocky","Rubble","Gravel","SpecialHabitatRef","Macrophyte","BedsBivalve","BedsRock","SeaGrassBeds","BedsOthers","CoralReefs","ReefExclusive","DropOffs","ReefFlats","Lagoons","Burrows","Tunnels","Crevices","Vents","Seamounts","DeepWaterCorals","Vegetation","Leaves","Stems","Roots","Driftwood","OInverterbrates","OIRemarks","Verterbrates","VRemarks","Pilings","BoatHulls","Corals","SoftCorals","OnPolyp","BetweenPolyps","HardCorals","OnExoskeleton","InterstitialSpaces","Entered","Dateentered","Modified","Datemodified","Expert","Datechecked","TS","SpecCode"
"24",2364,"Artedius lateralis",4244,41832,41832,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",41832,"hunting macrofauna (predator)",58686,3.7,0.4,NA,NA,"Troph of juv./adults from 1 study.",58686,3.061,0.26,"Tentative trophic level derived from 1 + troph of a single food item",12671,"Occurs in the intertidal (common) and to 13 m depth (Ref. 2850).  May remain out of water under rocks or seaweeds (Ref. 31184).  Breathes air when out of water (Ref. 31184).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,NA,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"2002-11-07T00:00:00.000Z",1472,"2008-05-13T00:00:00.000Z",NA,NA,NA,4048
"25",11706,"Artedius notospilotus",4246,96339,96339,-1,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Occurs from intertidal areas to 52 m depth.",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,2495,"2015-07-28T00:00:00.000Z",NA,"2015-07-28T00:00:00.000Z",NA,NA,NA,4050
"26",2103,"Aulichthys japonicus",4510,36318,36318,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",36318,NA,NA,3.05,0,3.02,0.0599999986588955,"Troph of juv./adults from 1 study.",36318,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"2003-01-29T00:00:00.000Z",NA,"2003-01-29T00:00:00.000Z",NA,NA,NA,4320
"27",2013,"Aulorhynchus flavidus",3466,2850,2850,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",6885,"hunting macrofauna (predator)",NA,NA,NA,NA,NA,NA,NA,3.39000010490417,0.4158,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,NA,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1999-09-20T00:00:00.000Z",309,"2004-09-28T00:00:00.000Z",NA,NA,NA,3270
"28",2226,"Bathymaster signatus",3888,6885,6885,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",6885,"hunting macrofauna (predator)",NA,3.76,0.28,3.38,0.39,"Troph of juv./adults from 1 study.",31682,3.41,0.49,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1997-03-11T00:00:00.000Z",653,"2001-05-11T00:00:00.000Z",711,"2001-05-11T00:00:00.000Z",NA,3692
"29",10434,"Blepsias cirrhosus",4250,75017,75017,-1,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",75017,"variable",75017,3.28,0.46,3.2,0.379999995231628,"Troph of juv./adults from 1 study.",75017,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1287,"2008-04-04T00:00:00.000Z",NA,"2008-04-04T00:00:00.000Z",NA,NA,NA,4054
"30",2417,"Bothragonus swanii",4359,4930,4930,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",4930,"hunting macrofauna (predator)",NA,NA,NA,NA,NA,NA,NA,3.55,0.59,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"2000-07-07T00:00:00.000Z",NA,"2000-07-07T00:00:00.000Z",NA,NA,NA,4163
"31",9364,"Bothrocara hollandi",19789,56039,NA,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,0.4,"Tentative trophic level derived from 1 + troph of a single food item",12622,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,309,"2006-03-14T00:00:00.000Z",NA,"2006-03-14T00:00:00.000Z",NA,NA,NA,25013
"32",10105,"Caracanthus maculatus",8183,58534,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Found inshore (Ref. 75154).  Inhabits shallow reef crests, usually exposed to moderate surge (Ref. 48635).  Common among the branches of pocilloporid corals (e.g. <i>Pocillopora eydouxi</i>, <i>Stylophora mordax</i>) and some species of <i>Acropora</i>.",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58534,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1472,"2007-09-05T00:00:00.000Z",1472,"2008-11-11T00:00:00.000Z",NA,NA,NA,7873
"33",5862,"Caracanthus unipinna",13230,275,275,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",275,"hunting macrofauna (predator)",NA,NA,NA,NA,NA,NA,NA,3.6,0.59,"Tentative trophic level derived from 1 + troph of a single food item",NA,"Found inshore (Ref. 75154).  Alpheid shrimps are particularly common in their diet because they also inhabit the interstices of living corals in great numbers (Ref. 275).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,53568,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,53568,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1997-02-18T00:00:00.000Z",1472,"2008-11-11T00:00:00.000Z",NA,NA,NA,12899
"34",10928,"Careproctus crozetensis",54493,75876,75876,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,393,"2012-05-23T00:00:00.000Z",NA,"2012-05-23T00:00:00.000Z",NA,NA,NA,64562
"35",8459,"Careproctus georgianus",46211,8526,8526,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",8526,NA,NA,NA,NA,NA,NA,NA,NA,3.18,0.4,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"2004-04-29T00:00:00.000Z",NA,"2004-04-29T00:00:00.000Z",NA,NA,NA,56120
"36",2424,"Careproctus melanurus",4375,4525,4525,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",4525,"hunting macrofauna (predator)",NA,NA,NA,NA,NA,NA,NA,3.36,0.47,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"2000-08-02T00:00:00.000Z",NA,"2000-02-08T00:00:00.000Z",NA,NA,NA,4179
"37",6416,"Careproctus reinhardti",14739,9925,58426,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",4702,"variable",4702,NA,NA,NA,NA,NA,NA,3.75,0.58,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"On muddy bottoms (Ref. 4702).  Epibenthic (Ref. 58426).  Feeds on benthic and pelagic crustaceans (Ref. 4702) and fishes (Ref. 58426).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,574,"2001-01-17T00:00:00.000Z",309,"2007-07-10T00:00:00.000Z",NA,NA,NA,15500
"38",2258,"Cebidichthys violaceus",3975,31184,31184,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"plants/detritus+animals (troph. 2.2-2.79)",31184,"grazing on aquatic plants",58686,2.33,0.17,2.05,0.379999995231628,"Troph of juv./adults from 1 study.",58686,2.99,0.37,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Common inshore, in tide pools or shallow rocky areas, from the intertidal zone to 24 m depth.  May remain out of water under rocks or seaweed (Ref. 31184).  Feeds mainly on crustaceans and algae.  Breathes air (Ref. 31184) and can remain out of water for 15-35 hours if kept moist (Ref. 51276).  At somewhere between 5 and 8 cm TL, they shift their diets and feed absolutely on algae, preferring reds and greens (Ref. 43439).  Predation by early juvenile fishes on water-column planktors was greatest following initial intertidal settlement and habitat establishment (Ref. 41810).  Greater dependence on substrate-oriented and/or benthic prey was exhibited as the fish grew in size (Ref. 41810).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,NA,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1999-12-14T00:00:00.000Z",309,"2007-09-01T00:00:00.000Z",NA,NA,NA,3779
"39",10728,"Centropogon australis",6705,75154,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Found inshore (Ref. 75154).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1472,"2008-11-11T00:00:00.000Z",NA,"2013-11-15T00:00:00.000Z",NA,NA,NA,6384
"40",3198,"Chelidonichthys capensis",5793,6009,6009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",6009,"hunting macrofauna (predator)",6009,4.1,0.326,4.03,0.6,"Troph of adults from 2 studies.",6009,3.97,0.65,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Found over sandy and muddy bottoms in coastal areas.  Feeds on fishes (Ref. 4316) and crustaceans (Ref. 5213).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1994-01-22T00:00:00.000Z",309,"2007-08-28T00:00:00.000Z",NA,NA,NA,5504
"41",115,"Chelidonichthys cuculus",54,4697,4697,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",4697,"hunting macrofauna (predator)",4697,3.81,0.103,NA,NA,"Troph of juv./adults from 25 studies.",41962,3.6,0.73,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Probably forms occasional aggregates (Ref. 4697).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,2,"1991-01-07T00:00:00.000Z",653,"2001-03-23T00:00:00.000Z",NA,NA,NA,44
"42",298,"Chelidonichthys lucerna",1384,4944,4944,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",4944,"hunting macrofauna (predator)",NA,3.98,0.047,3.65,0.61,"Troph of juv./adults from 176 studies.",37407,3.58,0.5,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Feeds on fish and benthic organisms (Ref. 4944).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1992-12-21T00:00:00.000Z",34,"1999-12-11T00:00:00.000Z",NA,NA,NA,1366
"43",4973,"Chelidonichthys obscurus",9518,4697,4697,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",NA,NA,NA,3.74,0.37,NA,NA,"Troph of juv./adults from 1 study.",NA,3.44,0.64,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Benthic on the continental shelf in 77 m; inhabits soft bottoms and fallen rocks (Ref. 4697).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,309,"2002-11-22T00:00:00.000Z",NA,"2013-11-16T00:00:00.000Z",NA,NA,NA,9197
"44",4437,"Chelidonichthys queketti",8259,6009,6009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",6009,"hunting macrofauna (predator)",6009,3.77,0.308,3.63,0.47,"Troph of adults from 2 studies.",6009,3.5,0.5,"Tentative trophic level derived from 1 + troph of a single food item",NA,"Found in shallow water to 150 m depth (Ref. 27121).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1994-01-22T00:00:00.000Z",309,"2007-08-28T00:00:00.000Z",NA,NA,NA,7948
"45",2365,"Chitonotus pugetensis",4251,2850,2850,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",4925,"hunting macrofauna (predator)",4925,NA,NA,NA,NA,NA,NA,3.55,0.55,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Commonly found on sand bottom, also on mud bottom. Occurs in intertidal areas and up to 142 m depth. Feeds on shrimps and other crustaceans. Aquarium observations indicate that this is nocturnal.",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,574,"2000-11-06T00:00:00.000Z",NA,"2000-11-06T00:00:00.000Z",NA,NA,NA,4055
"46",2366,"Clinocottus acuticeps",4252,2850,2850,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,0,0,0,-1,-1,0,0,"mainly animals (troph. 2.8 and up)",27547,"hunting macrofauna (predator)",27547,NA,NA,NA,NA,NA,NA,3.5,0.37,"Tentative trophic level derived from 1 + troph of a single food item",NA,"Commonly found in rocky intertidal and subtidal areas, but also over sand and in eelgrass and seaweeds (Ref. 2850). May leave tidepools if aquatic conditions become inhospitable (Ref. 31184). Occasionally enters fresh water (Ref. 27547). Probably feeds on small invertebrates common among seaweed and in tidepools. Breathes air when out of water.",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,574,"2000-11-06T00:00:00.000Z",574,"2000-11-24T00:00:00.000Z",574,"2000-11-24T00:00:00.000Z",NA,4056
"47",2367,"Clinocottus analis",4253,4930,45794,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",4930,"hunting macrofauna (predator)",58686,3.08,0.26,NA,NA,"Troph of juv./adults from 1 study.",58686,2.97,0.39,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Permanent tidepool resident , occupies the upper intertidal pools during cool hours and remains in lower pools during periods when temperature becomes stressful (Ref. 45794).   Often among intertidal algae.  May leave tide pools if aquatic conditions become inhospitable (Ref. 31184).  Breathes air when out of water (Ref. 31184).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"2000-07-08T00:00:00.000Z",309,"2007-08-21T00:00:00.000Z",NA,NA,NA,4057
"48",2368,"Clinocottus globiceps",4255,41832,41832,0,0,0,0,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",41832,NA,NA,NA,NA,NA,NA,NA,NA,3.061,0.26,"Tentative trophic level derived from 1 + troph of a single food item",12671,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"2002-11-07T00:00:00.000Z",1472,"2008-05-13T00:00:00.000Z",NA,NA,NA,4059
"49",10729,"Cottapistus cottoides",10850,39597,NA,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Found over moderately soft bottoms, from less than a meter to 24 m deep.  Common in shrimp trawls (Ref. 39597).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1472,"2008-11-11T00:00:00.000Z",NA,"2013-11-16T00:00:00.000Z",NA,NA,NA,10528
"50",4975,"Cottunculus microps",9520,6696,58426,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",6696,"variable",6696,4.14,0.22,3.35,0.330000013113022,"Troph of juv./adults from 1 study.",41506,3.26,0.42,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Benthic (Ref. 58426).  Feeds on polychaetes, mysids, amphipods and pycnogonids (Ref. 6696). Consumed primarily benthic organisms (Ref. 51343).  Parasite found was a copepod, <i>Chondracanthus cottunculi</i> (Ref. 5951). 
Almost no information on this genus (Richards, ed. 2006) No information on behavior (Ref. 86779).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,574,"2000-12-13T00:00:00.000Z",2374,"2014-02-21T00:00:00.000Z",NA,NA,NA,9199
"51",6430,"Cottunculus thomsonii",14785,6696,58426,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",6696,"hunting macrofauna (predator)",6696,NA,NA,NA,NA,NA,NA,3.5,0.44,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Benthic (Ref. 58426).  Feeds on small benthic invertebrates (Ref. 6696).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,574,"2001-01-17T00:00:00.000Z",309,"2007-07-10T00:00:00.000Z",NA,NA,NA,15623
"52",2369,"Cottus aleuticus",4257,1998,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,0,0,"mainly animals (troph. 2.8 and up)",1998,"hunting macrofauna (predator)",NA,3.2,0.26,3.09,0.36,"Troph of juv./adults from 1 study.",13348,3.35,0.46,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Inhabits gravel and rubble riffles of medium to large rivers and rocky shores of lakes (Ref. 5723).  Occasionally enters estuaries (Ref. 5723).  Feeds mostly at night and mostly on aquatic insects and benthic invertebrates (Ref. 27547).  Generally solitary but large aggregations have been noted (Ref. 27547).  Makes regular seasonal migrations associated with spawning (Ref. 27547).  Considered a forage fish for some salmonids (Ref. 1998).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,5723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1997-03-25T00:00:00.000Z",309,"2007-08-01T00:00:00.000Z",NA,NA,NA,4061
